COUNTY,PRECINCT,RACE,DISTRICT,CANDIDATE,FIRST,MIDDLE,LAST,SUFFIX,PARTY,VOTES,VTD
SALINE,Salina Precinct 16,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,145,000270
SALINE,Salina Precinct 17,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,167,000280
SALINE,Salina Precinct 17,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,156,000280
SALINE,Salina Precinct 18,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,195,000290
SALINE,Salina Precinct 18,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,189,000290
SALINE,Salina Precinct 19,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,206,000300
SALINE,Salina Precinct 19,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,262,000300
SALINE,Salina Precinct 20 Part A,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,495,00031A
SALINE,Salina Precinct 20 Part A,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,464,00031A
SALINE,Salina Precinct 21 Part A,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,461,00032A
SALINE,Salina Precinct 21 Part A,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,447,00032A
SALINE,Salina Precinct 22 Part A,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,355,00033A
SALINE,Salina Precinct 22 Part A,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,436,00033A
SALINE,Salina Precinct 23,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,464,000340
SALINE,Salina Precinct 23,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,545,000340
SALINE,Salina Precinct 24,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,180,000350
SALINE,Salina Precinct 24,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,181,000350
SALINE,Salina Precinct 25,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,160,000360
SALINE,Salina Precinct 25,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,134,000360
SALINE,Salina Precinct 26,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,199,000370
SALINE,Salina Precinct 26,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,152,000370
SALINE,Salina Precinct 27,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,246,000380
SALINE,Salina Precinct 27,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,269,000380
SALINE,Salina Precinct 28,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,144,000390
SALINE,Salina Precinct 28,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,214,000390
SALINE,Salina Precinct 29,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,247,000400
SALINE,Salina Precinct 29,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,292,000400
SALINE,Salina Precinct 30,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,193,000410
SALINE,Salina Precinct 30,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,245,000410
SALINE,Salina Precinct 31 Part A,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,452,00042A
SALINE,Salina Precinct 31 Part A,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,631,00042A
SALINE,Salina Precinct 32,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,125,000430
SALINE,Salina Precinct 32,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,197,000430
SALINE,Salina Precinct 33,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,263,000440
SALINE,Salina Precinct 33,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,344,000440
SALINE,Salina Precinct 34,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,438,000450
SALINE,Salina Precinct 34,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,520,000450
SALINE,Salina Precinct 35,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,307,00046A
SALINE,Salina Precinct 35,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,371,00046A
SALINE,Smokey Hill Township Part B,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,47,00047B
SALINE,Smokey Hill Township Part B,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,74,00047B
SALINE,Smoky View Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,156,000480
SALINE,Smoky View Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,215,000480
SALINE,Smolan Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,162,000490
SALINE,Smolan Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,205,000490
SALINE,Solomon Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,68,000500
SALINE,Solomon Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,135,000500
SALINE,Spring Creek Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,55,000510
SALINE,Spring Creek Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,134,000510
SALINE,Walnut Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,109,000520
SALINE,Walnut Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,178,000520
SALINE,Elm Creek Township H69,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,177,120020
SALINE,Elm Creek Township H69,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,312,120020
SALINE,Elm Creek Township H71,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,120030
SALINE,Elm Creek Township H71,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,120030
SALINE,Washington Township,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,30,300010
SALINE,Washington Township,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,51,300010
SALINE,Salina Precinct 01 Part A Exclave 1,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900010
SALINE,Salina Precinct 01 Part A Exclave 1,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900010
SALINE,Salina Precinct 01 Part A Exclave 2,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900020
SALINE,Salina Precinct 01 Part A Exclave 2,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900020
SALINE,Salina Precinct 15 Part A Exclave 1,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900030
SALINE,Salina Precinct 15 Part A Exclave 1,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900030
SALINE,Salina Precinct 15 Part A Exclave 2,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900040
SALINE,Salina Precinct 15 Part A Exclave 2,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900040
SALINE,Salina Precinct 15 Part A Exclave 3,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900050
SALINE,Salina Precinct 15 Part A Exclave 3,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900050
SALINE,Salina Precinct 15 Part A Exclave 4,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900060
SALINE,Salina Precinct 15 Part A Exclave 4,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900060
SALINE,Salina Precinct 22 Part A Exclave,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900070
SALINE,Salina Precinct 22 Part A Exclave,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900070
SALINE,Salina Precinct 33 Exclave,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900080
SALINE,Salina Precinct 33 Exclave,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900080
SALINE,Salina Precinct 35 Exclave,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900090
SALINE,Salina Precinct 35 Exclave,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900090
SALINE,Smokey Hill Township Part B Exclave 1,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900100
SALINE,Smokey Hill Township Part B Exclave 1,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900100
SALINE,Smokey Hill Township Part B Enclave 1,Kansas Senate,24,"Norlin, Janice  ",Janice,,Norlin,,Democratic,0,900110
SALINE,Smokey Hill Township Part B Enclave 1,Kansas Senate,24,"Arpke, Tom  ",Tom,,Arpke,,Republican,0,900110
SCOTT,Beaver Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,79,000010
SCOTT,Isbel Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,45,000020
SCOTT,Keystone Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,47,000030
SCOTT,Lake Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,30,000040
SCOTT,Michigan Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,32,000050
SCOTT,Scott City Ward 1,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,241,000060
SCOTT,Scott City Ward 2,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,444,000070
SCOTT,Scott City Ward 3,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,351,000080
SCOTT,Scott City Ward 4,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,352,000090
SCOTT,Scott Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,102,00010A
SCOTT,Valley Township,Kansas Senate,33,"Holmes, Mitch  ",Mitch,,Holmes,,Republican,70,000110
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Steve,E,Abrams,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Ty,,Masterson,,,,
,,,,,Timothy,L.,Snow,,,,
,,,,,Dave,,Thomas,,,,
,,,,,Michael,,O'Donnell,,,,
,,,,,Dan,,Kerschen,,,,
,,,,,Diana,,Cubbage,,,,
,,,,,Leslie,"D. ""Les""",Donovan,Sr.,,,
,,,,,Keith,,Humphrey,,,,
,,,,,Mike,,Petersen,,,,
,,,,,Oletha,,Faust-Goudeau,,,,
,,,,,Carl,,Kramer,,,,
,,,,,Kenya,,Cox,,,,
,,,,,Patrick,K.,Cantwell,,,,
,,,,,Susan,,Wagle,,,,
,,,,,Carolyn,,McGinn,,,,
SEWARD,Fargo Township 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,1,000010
SEWARD,Fargo Township 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,29,000010
SEWARD,Fargo Township 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,0,000020
SEWARD,Fargo Township 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,24,000020
SEWARD,Fargo Township 3,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,0,000030
SEWARD,Fargo Township 3,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,20,000030
SEWARD,Fargo Township 4,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,22,000040
SEWARD,Fargo Township 4,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,42,000040
SEWARD,Liberal Township 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,5,00005A
SEWARD,Liberal Township 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,36,00005A
SEWARD,Liberal Township 1 Exclave,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,0,00005B
SEWARD,Liberal Township 1 Exclave,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,0,00005B
SEWARD,Liberal Township 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,3,000060
SEWARD,Liberal Township 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,23,000060
SEWARD,Liberal Township 3,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,3,000070
SEWARD,Liberal Township 3,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,29,000070
SEWARD,Liberal Township 4,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,4,00008A
SEWARD,Liberal Township 4,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,19,00008A
SEWARD,Liberal Township 4 Exclave,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,0,00008B
SEWARD,Liberal Township 4 Exclave,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,0,00008B
SEWARD,Liberal Township 5,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,7,000090
SEWARD,Liberal Township 5,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,19,000090
SEWARD,Liberal Ward 1 Precinct 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,91,000100
SEWARD,Liberal Ward 1 Precinct 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,154,000100
SEWARD,Liberal Ward 1 Precinct 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,123,000110
SEWARD,Liberal Ward 1 Precinct 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,171,000110
SEWARD,Liberal Ward 1 Precinct 3,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,77,000120
SEWARD,Liberal Ward 1 Precinct 3,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,142,000120
SEWARD,Liberal Ward 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,73,000130
SEWARD,Liberal Ward 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,190,000130
SEWARD,Liberal Ward 3,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,85,000140
SEWARD,Liberal Ward 3,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,125,000140
SEWARD,Liberal Ward 4,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,57,000150
SEWARD,Liberal Ward 4,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,191,000150
SEWARD,Liberal Ward 5,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,41,000160
SEWARD,Liberal Ward 5,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,114,000160
SEWARD,Liberal Ward 6 Precinct 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,92,000170
SEWARD,Liberal Ward 6 Precinct 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,354,000170
SEWARD,Liberal Ward 6 Precinct 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,66,000180
SEWARD,Liberal Ward 6 Precinct 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,266,000180
SEWARD,Seward Township 1,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,4,000190
SEWARD,Seward Township 1,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,22,000190
SEWARD,Seward Township 2,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,1,000200
SEWARD,Seward Township 2,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,17,000200
SEWARD,Seward Township 3,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,1,000210
SEWARD,Seward Township 3,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,17,000210
SEWARD,Kismet City,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,11,300010
SEWARD,Kismet City,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,103,300010
SEWARD,ADVANCE VOTES,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,357,900010
SEWARD,ADVANCE VOTES,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,1302,900010
SEWARD,PROVISIONAL VOTES,Kansas Senate,38,"Dunlap, Johnny  II",Johnny,,Dunlap,II,Democratic,72,900020
SEWARD,PROVISIONAL VOTES,Kansas Senate,38,"Love, Garrett  ",Garrett,,Love,,Republican,124,900020
,,,,,Laura,,Kelly,,,,
,,,,,Dick,,Barta,,,,
,,,,,Anthony,,Hensley,,,,
,,,,,Casey,W.,Moore,,,,
,,,,,Terry,L.,Crowder,,,,
,,,,,Clarence,,Hinchey,,,,
,,,,,Vicki,L.,Schmidt,,,,
SHERIDAN,Adell Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,5,000010
SHERIDAN,Adell Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,5,000010
SHERIDAN,Bloomfield Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,1,000020
SHERIDAN,Bloomfield Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,12,000020
SHERIDAN,Bow Creek Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,7,000030
SHERIDAN,Bow Creek Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,14,000030
SHERIDAN,East Kenneth,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,96,000040
SHERIDAN,East Kenneth,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,285,000040
SHERIDAN,East Saline,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,6,000050
SHERIDAN,East Saline,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,26,000050
SHERIDAN,Logan Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,7,000060
SHERIDAN,Logan Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,47,000060
SHERIDAN,Parnell Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,11,000070
SHERIDAN,Parnell Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,44,000070
SHERIDAN,Prairie Dog Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,4,000080
SHERIDAN,Prairie Dog Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,24,000080
SHERIDAN,Sheridan Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,41,000090
SHERIDAN,Sheridan Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,89,000090
SHERIDAN,Solomon Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,26,000100
SHERIDAN,Solomon Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,75,000100
SHERIDAN,Springbrook Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,10,000110
SHERIDAN,Springbrook Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,43,000110
SHERIDAN,Union Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,1,000120
SHERIDAN,Union Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,17,000120
SHERIDAN,Valley Township,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,14,000130
SHERIDAN,Valley Township,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,37,000130
SHERIDAN,West Kenneth,Kansas Senate,40,"Schmidt, Allen Clark ",Allen,Clark,Schmidt,,Democratic,83,000140
SHERIDAN,West Kenneth,Kansas Senate,40,"Ostmeyer, Ralph  ",Ralph,,Ostmeyer,,Republican,247,000140
