County,Precinct,Race,Candidate,Party,Votes
Decatur,Altory Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Decatur,Beaver Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Decatur,Cook Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Decatur,Custer Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Decatur,Finley Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Decatur,Oberlin City Precinct 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Decatur,Grant Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,4
Decatur,Oberlin City Precinct 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,4
Decatur,Center Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Decatur,Lincoln Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Decatur,Roosevelt Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,5
Decatur,Liberty Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,6
Decatur,Lyon Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,6
Decatur,Pleasant Valley Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,6
Decatur,Altory Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,7
Decatur,Harlan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,7
Decatur,Oberlin City Precinct 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,7
Decatur,Olive Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,7
Decatur,Garfield Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,8
Decatur,Bassettville Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,10
Decatur,Garfield Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,10
Decatur,Pleasant Valley Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,10
Decatur,Sherman Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,10
Decatur,Oberlin City Precinct 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,11
Decatur,Oberlin Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,11
Decatur,Allison Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,12
Decatur,Cook Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,12
Decatur,Dresden Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Decatur,Liberty Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Decatur,Summit Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Decatur,Beaver Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,15
Decatur,Finley Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,15
Decatur,Prairie Dog Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,15
Decatur,Sappa Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,16
Decatur,Custer Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,17
Decatur,Jennings Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,17
Decatur,Logan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,17
Decatur,Lincoln Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,19
Decatur,Olive Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,19
Decatur,Center Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,22
Decatur,Oberlin Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,32
Decatur,Lincoln Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,37
Decatur,Dresden Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,38
Decatur,Jennings Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,38
Decatur,Oberlin City Precinct 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,77
Decatur,Oberlin City Precinct 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,87
Decatur,Oberlin City Precinct 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,192
Decatur,Oberlin City Precinct 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,215
Dickinson,Abilene Ward 2 Exclave A,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Abilene Ward 2 Exclave A,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Abilene Ward 2 Exclave A,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Abilene Ward 2 Exclave A,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Cheever Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Cheever Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Flora Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Fragrant Hill Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Holland Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Logan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Logan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Ridge Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Rinehart Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Sherman Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Union Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Lyon Township H68,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Lyon Township H68,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Lyon Township H68,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Lyon Township H68,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Lyon Township H68 A,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Lyon Township H68 A,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Lyon Township H68 A,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Lyon Township H68 A,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Buckeye Township H70,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Buckeye Township H70,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Buckeye Township H70,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Buckeye Township H70,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Hayes Township H70,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Hayes Township H70,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Hayes Township H70,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Hayes Township H70,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Noble Township H70,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Noble Township H70,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Noble Township H70,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Noble Township H70,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Willowdale Township H70,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Willowdale Township H70,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Willowdale Township H70,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Willowdale Township H70,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Abilene Ward 1 Exclave A,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Abilene Ward 1 Exclave A,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Abilene Ward 1 Exclave A,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Abilene Ward 1 Exclave A,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Abilene Ward 2 Exclave B,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Abilene Ward 2 Exclave B,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Abilene Ward 2 Exclave B,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Abilene Ward 2 Exclave B,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Grant Township Enclave,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Dickinson,Grant Township Enclave,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Dickinson,Grant Township Enclave,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Dickinson,Grant Township Enclave,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Dickinson,Abilene Ward 3,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Banner Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Dickinson,Garfield Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Garfield Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Dickinson,Holland Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Dickinson,Newbern Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Rinehart Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Dickinson,Sherman Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Dickinson,Wheatland Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Lyon Township H70,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Hayes Township H64,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Willowdale Township H64,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Dickinson,Hope Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Dickinson,Ridge Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Dickinson,Union Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Dickinson,Willowdale Township H64,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Dickinson,Banner Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Dickinson,Fragrant Hill Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Dickinson,Herington Ward 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Dickinson,Herington Ward 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Dickinson,Jefferson Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Dickinson,Jefferson Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Dickinson,Wheatland Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Dickinson,Lyon Township H70,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Dickinson,Buckeye Township H64,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Dickinson,Grant Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,4
Dickinson,Herington Ward 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Dickinson,Hope Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Dickinson,Liberty Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Dickinson,Newbern Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Dickinson,Center Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Dickinson,Flora Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Dickinson,Herington Ward 4,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Dickinson,Liberty Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Dickinson,Lincoln Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Dickinson,Hayes Township H64,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Dickinson,Abilene Ward 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Dickinson,Holland Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,6
Dickinson,Abilene Ward 4 Precinct 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,7
Dickinson,Lincoln Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,7
Dickinson,Ridge Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,7
Dickinson,Abilene Ward 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,8
Dickinson,Buckeye Township H64,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,8
Dickinson,Abilene Ward 4 Precinct 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,9
Dickinson,Herington Ward 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,9
Dickinson,Noble Township H64,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,9
Dickinson,Abilene Ward 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,10
Dickinson,Abilene Ward 3,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,10
Dickinson,Grant Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,10
Dickinson,Abilene Ward 4 Precinct 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,11
Dickinson,Banner Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Dickinson,Cheever Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Dickinson,Herington Ward 4,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,12
Dickinson,Wheatland Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Dickinson,Abilene Ward 4 Precinct 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Dickinson,Jefferson Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,15
Dickinson,Abilene Ward 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,16
Dickinson,Flora Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,16
Dickinson,Sherman Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,16
Dickinson,Noble Township H64,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,16
Dickinson,Center Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,17
Dickinson,Hayes Township H64,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,19
Dickinson,Garfield Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,23
Dickinson,Fragrant Hill Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,26
Dickinson,Logan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,27
Dickinson,Union Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,32
Dickinson,Banner Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,33
Dickinson,Rinehart Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,38
Dickinson,Lyon Township H70,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,40
Dickinson,Willowdale Township H64,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,40
Dickinson,Holland Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,41
Dickinson,Liberty Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,41
Dickinson,Newbern Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,41
Dickinson,Flora Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,44
Dickinson,Ridge Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,45
Dickinson,Union Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,46
Dickinson,Cheever Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,47
Dickinson,Buckeye Township H64,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,49
Dickinson,Wheatland Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,52
Dickinson,Sherman Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,53
Dickinson,Logan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,55
Dickinson,Rinehart Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,65
Dickinson,Fragrant Hill Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,66
Dickinson,Garfield Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,67
Dickinson,Hope Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,67
Dickinson,Lyon Township H70,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,67
Dickinson,Herington Ward 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,70
Dickinson,Liberty Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,77
Dickinson,Jefferson Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,79
Dickinson,Herington Ward 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,80
Dickinson,Hayes Township H64,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,82
Dickinson,Herington Ward 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,97
Dickinson,Willowdale Township H64,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,104
Dickinson,Hope Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,108
Dickinson,Abilene Ward 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,109
