County,Precinct,Race,District,Candidate,Party,Votes,VTD
ELLIS,Hays Ward 4 Precinct 2,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,328,00021A
ELLIS,Hays Ward 4 Precinct 2,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,220,00021A
ELLIS,Hays Ward 4 Precinct 3,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,257,000220
ELLIS,Hays Ward 4 Precinct 3,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,205,000220
ELLIS,Hays Ward 4 Precinct 4,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,500,000230
ELLIS,Hays Ward 4 Precinct 4,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,393,000230
ELLIS,Hays Ward 4 Precinct 5,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,369,000240
ELLIS,Hays Ward 4 Precinct 5,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,319,000240
ELLIS,South Lookout Township,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,96,000280
ELLIS,Victoria Township,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,206,000290
ELLIS,Victoria Township,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,222,000290
ELLIS,Wheatland Township,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,87,000310
ELLIS,Wheatland Township,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,116,000310
ELLIS,Herzog Township H110,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,114,120020
ELLIS,Herzog Township H111,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,128,120030
ELLIS,Herzog Township H111,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,117,120030
ELLIS,North Big Creek Township H110,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,89,120040
ELLIS,North Big Creek Township H111,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,132,120050
ELLIS,North Big Creek Township H111,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,148,120050
ELLIS,North Lookout Township H110,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,76,120060
ELLIS,North Lookout Township H111,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,45,120070
ELLIS,North Lookout Township H111,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,52,120070
ELLIS,West Big Creek Township H110,Kansas House of Representatives,110,"Rahjes, Ken  ",Republican,33,120080
ELLIS,West Big Creek Township H111,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,14,120090
ELLIS,West Big Creek Township H111,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,23,120090
ELLIS,Hays Ward 1 Precinct 2 Exclave 1,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900010
ELLIS,Hays Ward 1 Precinct 2 Exclave 1,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900010
ELLIS,Hays Ward 1 Precinct 2 Exclave 2,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900020
ELLIS,Hays Ward 1 Precinct 2 Exclave 2,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900020
ELLIS,Hays Ward 3 Precinct 4 Exclave 1,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900030
ELLIS,Hays Ward 3 Precinct 4 Exclave 1,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900030
ELLIS,Hays Ward 3 Precinct 4 Exclave 2,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900040
ELLIS,Hays Ward 3 Precinct 4 Exclave 2,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900040
ELLIS,North Big Creek Township Enclave 1,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900050
ELLIS,North Big Creek Township Enclave 1,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900050
ELLIS,North Big Creek Township Enclave 2,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900060
ELLIS,North Big Creek Township Enclave 2,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900060
ELLIS,North Big Creek Township Enclave 3,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900070
ELLIS,North Big Creek Township Enclave 3,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900070
ELLIS,North Big Creek Township Enclave 4,Kansas House of Representatives,111,"Phelps, Eber  ",Democratic,0,900080
ELLIS,North Big Creek Township Enclave 4,Kansas House of Representatives,111,"Boldra, Sue Ellen ",Republican,0,900080
ELLSWORTH,Ash Creek Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,5,000010
ELLSWORTH,Ash Creek Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,30,000010
ELLSWORTH,Black Wolf Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,12,000020
ELLSWORTH,Black Wolf Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,41,000020
ELLSWORTH,Buckeye Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,1,000030
ELLSWORTH,Buckeye Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,28,000030
ELLSWORTH,Carneiro Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,3,000040
ELLSWORTH,Carneiro Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,24,000040
ELLSWORTH,Clear Creek Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,13,000050
ELLSWORTH,Clear Creek Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,50,000050
ELLSWORTH,Columbia Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,5,000060
ELLSWORTH,Columbia Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,27,000060
ELLSWORTH,Ellsworth City East Ward 1,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,87,000070
ELLSWORTH,Ellsworth City East Ward 1,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,220,000070
ELLSWORTH,Ellsworth City East Ward 2,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,96,000080
ELLSWORTH,Ellsworth City East Ward 2,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,218,000080
ELLSWORTH,Ellsworth City West,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,103,00009A
ELLSWORTH,Ellsworth City West,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,247,00009A
ELLSWORTH,Canren Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,9,00009B
ELLSWORTH,Canren Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,21,00009B
ELLSWORTH,Ellsworth Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,21,000100
ELLSWORTH,Ellsworth Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,69,000100
ELLSWORTH,Garfield Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,0,000110
ELLSWORTH,Garfield Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,29,000110
ELLSWORTH,Green Garden Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,23,000120
ELLSWORTH,Green Garden Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,65,000120
ELLSWORTH,Kanopolis Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,88,000130
ELLSWORTH,Kanopolis Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,148,000130
ELLSWORTH,Langley Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,11,000140
ELLSWORTH,Langley Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,33,000140
ELLSWORTH,Lincoln Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,6,000150
ELLSWORTH,Lincoln Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,21,000150
ELLSWORTH,Mulberry Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,1,000160
ELLSWORTH,Mulberry Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,17,000160
ELLSWORTH,Noble Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,9,000170
ELLSWORTH,Noble Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,32,000170
ELLSWORTH,Palacky Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,8,000180
ELLSWORTH,Palacky Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,25,000180
ELLSWORTH,Sherman Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,4,000190
ELLSWORTH,Sherman Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,32,000190
ELLSWORTH,Thomas Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,7,000200
ELLSWORTH,Thomas Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,28,000200
ELLSWORTH,Trivoli Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,5,000210
ELLSWORTH,Trivoli Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,26,000210
ELLSWORTH,Valley Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,75,000220
ELLSWORTH,Valley Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,172,000220
ELLSWORTH,Venango Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,21,000230
ELLSWORTH,Venango Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,43,000230
ELLSWORTH,Wilson Township,Kansas House of Representatives,108,"Menke, Kelley  ",Democratic,121,000240
ELLSWORTH,Wilson Township,Kansas House of Representatives,108,"Johnson, Steven  ",Republican,251,000240
FINNEY,Friend Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,53,000010
FINNEY,Garden City Ward 3,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,448,000040
FINNEY,Garden City Ward 5,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,291,000060
FINNEY,Garden City Ward 6,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,420,000070
FINNEY,Garden City Ward 7,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,277,000080
FINNEY,Garden City Ward 8,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,491,00009A
FINNEY,Garden City Ward 9,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,312,000100
FINNEY,Garden City Ward 10,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,320,000110
FINNEY,Garden City Ward 11,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,467,000120
FINNEY,Garden City Ward 12,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,507,000130
FINNEY,Garden City Ward 13,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,427,000140
FINNEY,Garden City Ward 16,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,529,000170
FINNEY,Holcomb Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,828,000190
FINNEY,Huffman Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,228,000200
FINNEY,Jennie Barker Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,449,00021A
FINNEY,Kalvesta Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,42,000220
FINNEY,Mack Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,190,000230
FINNEY,Pleasant Valley Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,63,000250
FINNEY,Plymell Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,138,000260
FINNEY,Theoni Township,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,56,000280
FINNEY,Garden City Ward 1,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,192,120030
FINNEY,Garden City Ward 2,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,356,140010
FINNEY,Garden City Ward 4,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,287,140020
FINNEY,Garden City Ward 14 H122,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,155,140030
FINNEY,Garden City ward 14 H123,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,282,140040
FINNEY,Garden City Ward 15 H122,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,234,140050
FINNEY,Garden City ward 15 H123,Kansas House of Representatives,123,"Wheeler, John P. Jr.",Republican,327,140060
FINNEY,Pierceville Precinct H122,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,156,200040
FINNEY,Riverside Precinct H122,Kansas House of Representatives,122,"Jennings, J. Russell ""Russ"" ",Republican,520,200060
FORD,Bloom Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,31,000010
FORD,Bucklin City,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,281,000020
FORD,Bucklin Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,56,000030
FORD,Concord Township,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,46,000040
FORD,Dodge City Precinct 01,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,429,00005A
FORD,Dodge City Airport,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,00005B
FORD,Dodge City Airport,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,00005B
FORD,Dodge City Industrial Park,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,0,00005C
FORD,Dodge City Precinct 03,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,255,000070
FORD,Dodge City Precinct 03,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,156,000070
FORD,Dodge City Precinct 04,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,444,00008A
FORD,Dodge City Precinct 04,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,364,00008A
FORD,Dodge City Excel #1,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,00008B
FORD,Dodge City Excel #1,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,00008B
FORD,Dodge City Excel #2,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,00008C
FORD,Dodge City Excel #2,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,00008C
FORD,Dodge City Millard,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,00008D
FORD,Dodge City Millard,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,00008D
FORD,Dodge City Precinct 06,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,703,000100
FORD,Dodge City Precinct 06,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,940,000100
FORD,Dodge Township Ward 3,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,14,000200
FORD,Dodge Township Ward 3,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,14,000200
FORD,Fairview Township,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,97,000220
FORD,Ford City,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,72,000230
FORD,Ford Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,54,000240
FORD,Richland Township,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,192,000260
FORD,Royal Township,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,105,000270
FORD,Sodville Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,38,000280
FORD,Spearville City,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,332,000300
FORD,Spearville Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,162,000310
FORD,Wheatland Township,Kansas House of Representatives,117,"Mastroni, Leonard A. ",Republican,60,000320
FORD,Wilburn Township,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,39,000330
FORD,Dodge Township H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,190,120020
FORD,Dodge Township H119 A,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,12003A
FORD,Dodge Township H119 A,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,12003A
FORD,Dodge Township H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,6,120030
FORD,Dodge Township H119,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,22,120030
FORD,Enterprise Township H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,164,120040
FORD,Enterprise Township H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,6,120050
FORD,Enterprise Township H119,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,1,120050
FORD,Grandview Township H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,157,120060
FORD,Grandview Township East H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,3,12007A
FORD,Grandview Township East H119,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,12007A
FORD,Grandview Township H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,0,120070
FORD,Grandview Township H119,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,0,120070
FORD,Grandview Township Ward 2 H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,28,120080
FORD,Grandview Township Ward 2 H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,1,120090
FORD,Grandview Township Ward 2 H119,Kansas House of Representatives,119,"Ralph, Bradley  ",Republican,2,120090
FORD,Dodge City Precinct 03 H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,0,120100
FORD,Dodge City Township C H115,Kansas House of Representatives,115,"Orr, Boyd  ",Republican,0,120110
FORD,Dodge City Township W H119,Kansas House of Representatives,119,"Love, Daniel L. ",Democratic,1,120120
